,combinedPval,adjustedPval,cluster
Dnmt3a,8.03301869467532e-12,8.40344579616748e-10,9
CLTB,8.02780064645958e-12,8.40344579616748e-10,4
CALML4,8.04678546018067e-12,8.41037150362433e-10,3
RAD23A,8.08764166748688e-12,8.44557324915215e-10,6
FKBP11,8.30324697886908e-12,8.66303371117101e-10,3
ATP6V1E1,8.3322237998118e-12,8.68556615234275e-10,3
EMC6,8.36264391068653e-12,8.70956187681233e-10,6
PGLS,8.40694180936907e-12,8.74795588648059e-10,2
ATP6V0B,8.49587067364155e-12,8.83268238523056e-10,4
MFGE8,8.51363424203555e-12,8.84333803941048e-10,2
SELENBP1,8.55704396229839e-12,8.88059074826731e-10,8
ABRACL,8.68372040940812e-12,9.00411676693402e-10,3
ARL6IP1,8.70237215622183e-12,9.01551350877618e-10,2
TCEA2,8.97015794976141e-12,9.28476195244389e-10,3
GNG2,9.28035426284168e-12,9.5973965792848e-10,1
CYP2D6,9.41557942724103e-12,9.7286924667238e-10,8
APOC3,9.98645610650328e-12,1.03095021626547e-09,2
ENSGALG00000046720,1.05803144023753e-11,1.09129980296061e-09,5
RAB7A,1.09814379811723e-11,1.13168160636066e-09,3
GJA4,1.11129994095904e-11,1.14423758439901e-09,5
ENSGALG00000041232,1.1237233366046e-11,1.15601780594949e-09,6
UTP11,1.13544729174464e-11,1.16705853752238e-09,9
TUBB2B,1.14798170969266e-11,1.17891230027691e-09,6
DENR,1.17379439501519e-11,1.20436953518172e-09,6
DPCD,1.1831091661918e-11,1.21286951101188e-09,6
CTSK,1.22112320255496e-11,1.25075026212684e-09,3
MYL1,1.2334466781283e-11,1.26227414658037e-09,6
ENSGALG00000046481,1.25096599745689e-11,1.27909066549361e-09,8
JCAD,1.26005872402857e-11,1.28726942581529e-09,5
ESD,1.26565424807268e-11,1.29186437397147e-09,7
ID3,1.26800792088488e-11,1.2931452400778e-09,3
EIF4B,1.27736710098247e-11,1.30156208890425e-09,9
KPNA4,1.38508093883161e-11,1.41009530466675e-09,2
ENSGALG00000053397,1.4101164680369e-11,1.4343421915457e-09,1
CWC15,1.42416078929841e-11,1.44737681956056e-09,6
ENSGALG00000036935,1.44805278878835e-11,1.47038853013739e-09,6
MYH7B,1.48651091436136e-11,1.50813861847897e-09,1
IVD,1.51577639329048e-11,1.53650531630616e-09,2
PSME3,1.61572977219748e-11,1.63641611409516e-09,3
ENSGALG00000010758,1.64188662665765e-11,1.66147801386456e-09,10
IPO5,1.66715530269812e-11,1.68559884771635e-09,5
SNRPB2,1.70066183358131e-11,1.71800011233607e-09,6
SNRPD1,1.73153713589613e-11,1.74769002581507e-09,6
SMIM20,1.7331136525911e-11,1.74778229361488e-09,2
TRIM54,1.73848713203029e-11,1.75170022437184e-09,1
IPO9,1.86186621675688e-11,1.8744122270351e-09,6
PSMC6,1.94929627994611e-11,1.96075413765688e-09,6
POLR2H,2.01055838644493e-11,2.02064928881771e-09,6
ENSGALG00000036310,2.03770333939701e-11,2.04618310011473e-09,1
ENSGALG00000024379,2.04802841352603e-11,2.0547979007919e-09,5
B4GALT2,2.06636929789283e-11,2.07143348058223e-09,5
TIMM17A,2.10742534534347e-11,2.11079219763909e-09,6
NSMCE3,2.11064499211489e-11,2.11221935467002e-09,6
ENSGALG00000006056,2.16822115817195e-11,2.16799493456707e-09,2
ENSGALG00000028135,2.17383888667655e-11,2.17176690539774e-09,3
NBL1,2.1941115591062e-11,2.19016103515927e-09,8
DARS,2.20754525770417e-11,2.20170311355691e-09,6
DNAJC8,2.2255086662426e-11,2.21773954265636e-09,3
SARS,2.25216512106385e-11,2.24240420786411e-09,10
CHD7,2.31227259561706e-11,2.30030506325888e-09,1
COPS2,2.32411867528981e-11,2.31013705309953e-09,2
SYNCRIP,2.34645636254527e-11,2.33037213976622e-09,3
AP1S2,2.38665753826695e-11,2.36829918431841e-09,3
SNX6,2.42328379584933e-11,2.40261789380191e-09,3
KPNB1,2.45332643089569e-11,2.43035684516094e-09,6
SUCLG1,2.51585419164257e-11,2.49020305115339e-09,4
PSMC3IP,2.52746712448015e-11,2.49959531400187e-09,6
MRPL50,2.53437271169332e-11,2.50432027857408e-09,6
HSD17B10,2.56455967573288e-11,2.53202332331455e-09,6
ITGB1,2.64774868696804e-11,2.6119656762042e-09,1
DAP3,2.67603716963549e-11,2.63766090610222e-09,2
CLIC2,2.81500378562782e-11,2.77231277265263e-09,5
IL20RA,2.8817281894078e-11,2.83565233493102e-09,1
SURF4,2.89599455527423e-11,2.84730990245814e-09,3
IMMT,2.94704260994649e-11,2.89508117254676e-09,4
XIRP1,2.96680457978482e-11,2.91206393358744e-09,1
PLPPR1,2.98697733214226e-11,2.92942125717593e-09,1
CNIH4,3.10620418275676e-11,3.04128192205312e-09,6
CTSB,3.10604875153331e-11,3.04128192205312e-09,5
PPP1CC,3.12179171402249e-11,3.05400289310388e-09,10
GJD2,3.13644665794754e-11,3.06579115425673e-09,1
RRBP1,3.14508419307913e-11,3.06913587716028e-09,3
PREP,3.14304138271382e-11,3.06913587716028e-09,6
LSM10,3.15630854785809e-11,3.07753732811921e-09,9
RTFDC1,3.16751069817656e-11,3.08590323700437e-09,9
CDH13,3.17724735410252e-11,3.0928287499012e-09,2
LSM12,3.18245430008801e-11,3.0953371029952e-09,6
TFG,3.27488036688806e-11,3.18260282824262e-09,3
MKKS,3.38902239604977e-11,3.29081120155329e-09,6
PSMC5,3.42479378190319e-11,3.32280437310807e-09,6
TGFB2,3.44537731677974e-11,3.3396167712178e-09,3
ENSGALG00000034737,3.44779760297342e-11,3.3396167712178e-09,3
TPRG1L,3.46201955991887e-11,3.35063476467771e-09,3
MB,3.50999229681292e-11,3.39427271483287e-09,8
DPY30,3.53652662710147e-11,3.41712441887697e-09,6
GMPPB,3.58980623005323e-11,3.46291892782276e-09,6
NCS1,3.58838514458171e-11,3.46291892782276e-09,3
ARPC1B,3.61763952128058e-11,3.4869102847603e-09,3
RSL1D1,3.63780117140777e-11,3.50347401306914e-09,6
RAB14,3.72615271970744e-11,3.58562891777463e-09,3
LGMN,3.80785403208961e-11,3.66125537410434e-09,3
ENSGALG00000051348,3.83227893863136e-11,3.68173199464404e-09,5
PRPSAP2,3.85653731171942e-11,3.7020153503671e-09,6
EMP2,3.86000120755625e-11,3.70232061904762e-09,6
SLC4A1,3.87487819608623e-11,3.71356334537842e-09,8
CNDP2,3.89910326248355e-11,3.73373939491538e-09,8
DPT,3.93503007956042e-11,3.76507899846423e-09,3
TFDP1,3.94978494355769e-11,3.77612658902243e-09,6
WSB2,4.14972500806243e-11,3.96405579031304e-09,2
SIRT2,4.16452428098069e-11,3.974966472415e-09,5
CTBPL,4.23208135202913e-11,4.03617507039369e-09,10
CD276,4.44153602785491e-11,4.23250402311093e-09,3
WISP1,4.4463099868608e-11,4.2336252686351e-09,8
ENG,4.46019887689886e-11,4.24341661277546e-09,5
CPM,4.50046666600201e-11,4.27826865327265e-09,3
ENSGALG00000049262,4.52992088284532e-11,4.30279304995537e-09,1
DNAJA2,4.56730209208445e-11,4.33480135614937e-09,6
ENSGALG00000038635,4.60291804671442e-11,4.36508403421452e-09,3
CNN2,4.63679095119574e-11,4.39366629253055e-09,6
PNISR,4.67947902649257e-11,4.4305487994381e-09,1
ENSGALG00000020999,4.75047778891735e-11,4.49415513036802e-09,6
AGRN,4.85570472719132e-11,4.59001459139617e-09,5
F3,4.88469265036429e-11,4.61371058751517e-09,8
PSMA1,5.05387953708691e-11,4.76968370567104e-09,6
IDH2,5.13425968406978e-11,4.84166117228037e-09,1
CAPZA1,5.16074960543733e-11,4.86274501793436e-09,6
DCBLD2,5.19170262336388e-11,4.88799714268809e-09,2
SAV1,5.2353454904619e-11,4.92514686126053e-09,10
ENSGALG00000041419,5.24459364825702e-11,4.92990628550758e-09,4
LYPLA1,5.39435163204871e-11,5.06663162455807e-09,6
FTL,5.43529665719689e-11,5.10101809567591e-09,2
CENPS,5.52956569421781e-11,5.18535439998563e-09,6
ENSGALG00000004825,5.64741586828177e-11,5.29165203378937e-09,6
LEPROT,5.6726512376315e-11,5.31106912105965e-09,3
AIMP2,5.73685543514557e-11,5.36691124097361e-09,6
NDRG3,5.99151839253409e-11,5.60070005439586e-09,2
PLK2,6.06669159353146e-11,5.66185802719729e-09,1
ATP6V0C,6.06585892626299e-11,5.66185802719729e-09,4
SRSF6,6.07137673469538e-11,5.66185802719729e-09,10
PLK1,6.12254691390035e-11,5.70505609451249e-09,6
PTP4A2,6.22524254367818e-11,5.79615980398205e-09,2
ZMAT2,6.26940721559777e-11,5.83266591897679e-09,9
GPX7,6.50599574214539e-11,6.04799212428843e-09,3
EGFL7,6.82252032646602e-11,6.33722856729479e-09,5
MMP2,6.90485446597222e-11,6.40864808047274e-09,3
PODXL,6.97321089759839e-11,6.45173969469595e-09,5
NELL2,6.96427360225016e-11,6.45173969469595e-09,3
STAU1,6.969180788019e-11,6.45173969469595e-09,2
RER1,6.96297464131135e-11,6.45173969469595e-09,6
PTPRG,7.02757851911429e-11,6.49693394001755e-09,3
ALYREF,7.16549042323322e-11,6.61923255943762e-09,6
ENSGALG00000042782,7.23164861327064e-11,6.67510772230524e-09,9
RBPMS2,7.32300886596704e-11,6.75413961128726e-09,1
ENSGALG00000014589,7.54332152297366e-11,6.95188965241214e-09,1
OBSL1,7.72863995024409e-11,7.11710494309315e-09,4
CHCHD3,7.84035059098187e-11,7.21433137057224e-09,2
ZNF106,7.9652506812522e-11,7.32353272737482e-09,1
ENSGALG00000027334,7.98887622721622e-11,7.33952088785269e-09,2
NUDT21,8.00868260597554e-11,7.35197810674418e-09,6
ATP1B3,8.08892952619544e-11,7.41985713432648e-09,3
MRPL19,8.22926171650806e-11,7.54270284895044e-09,6
POLR2I,8.52153902997088e-11,7.80451748117992e-09,6
STT3A,8.60660431811766e-11,7.87629577072196e-09,6
DCTN3,8.76805295035865e-11,8.01781008145788e-09,3
TAF15,8.94606611012705e-11,8.17424006462864e-09,9
SKA2,8.96728247212764e-11,8.18726939943562e-09,8
CD44,9.24977872074351e-11,8.43864623950437e-09,3
DYNLL2,9.39116562292952e-11,8.56099819521672e-09,4
CRABP-I,9.47727452071945e-11,8.63280825715796e-09,3
PFKL,9.62202539867008e-11,8.75788265713776e-09,2
TMEM141,9.70657998422553e-11,8.82801594998257e-09,4
NAA40,9.84481385302161e-11,8.94682388204265e-09,6
CLNS1A,9.87510073713338e-11,8.96742351119515e-09,6
ENSGALG00000051548,1.03295150211125e-10,9.37283784046279e-09,3
EPRS,1.04209418871903e-10,9.44851222874671e-09,3
SPIK5,1.05474518008464e-10,9.55585489255128e-09,2
ENSGALG00000039995,1.0644685133343e-10,9.63652861321349e-09,8
RRM2,1.07679420935369e-10,9.74061914138169e-09,6
RPL7L1,1.08006159571516e-10,9.76267175725557e-09,3
SCP2,1.08378417351673e-10,9.78880183976574e-09,3
NCAM1,1.08873576820656e-10,9.82598388495524e-09,5
PPP1CB,1.09688924609941e-10,9.89198422070718e-09,2
ABCE1,1.09915188062359e-10,9.90479926322954e-09,6
COA6,1.18185017328187e-10,1.06418708385265e-08,1
ENSGALG00000043654,1.20153442750848e-10,1.08108445605848e-08,5
UBE2V1,1.21676446696029e-10,1.09395137865307e-08,4
CHCHD2,1.22483356790326e-10,1.1003654164525e-08,4
ENSGALG00000016760,1.24374288645868e-10,1.11650087060388e-08,6
SPRY2,1.24610100016298e-10,1.11776513079802e-08,8
KIF4A,1.24729560013748e-10,1.11798457660008e-08,6
DHRS3,1.25205845691312e-10,1.12139957884724e-08,8
PGRMC1,1.25719878951713e-10,1.12514721431884e-08,2
ANP32B,1.2652945358127e-10,1.13153213224395e-08,6
ME3,1.27345245459765e-10,1.13796291163387e-08,2
TMPO,1.27506227798335e-10,1.1385369643815e-08,6
ANAPC16,1.277300487601e-10,1.13967082404456e-08,6
TWIST2,1.29775079571459e-10,1.15704039257176e-08,3
ACE,1.30156330158115e-10,1.15956106692698e-08,1
EIF6,1.34157907005772e-10,1.19430697037093e-08,6
BID,1.37009292799917e-10,1.21876880122859e-08,6
FAM126A,1.39627198691983e-10,1.24111832439165e-08,1
CXCL12,1.43417944187263e-10,1.27385138173979e-08,8
PTRH2,1.44701806092939e-10,1.28428548929673e-08,6
CSNK1G1,1.51080703503226e-10,1.33989023949977e-08,1
AIF1L,1.54007473440743e-10,1.36481840045509e-08,6
ENSGALG00000033530,1.54127155482797e-10,1.36485127649781e-08,5
NDUFS3,1.55562895898242e-10,1.37652950978621e-08,4
SVBP,1.6113932410633e-10,1.42480237413592e-08,2
PDLIM3,1.62813096338255e-10,1.43852117394407e-08,6
C15H12ORF65,1.64773084065928e-10,1.45474632581723e-08,4
ENSGALG00000028267,1.69964042839865e-10,1.4994513211422e-08,3
PPP2R2A,1.7036372312873e-10,1.50185154200912e-08,6
NUF2,1.72446723567532e-10,1.51907647136908e-08,6
SSRP1,1.73097314259962e-10,1.52366703010527e-08,6
ETFDH,1.73692948912674e-10,1.52776734503203e-08,4
MYL6,1.789329795443e-10,1.57268217568724e-08,4
BCAS2,1.79385839516044e-10,1.57548584998856e-08,6
TNIP1,1.81149095723754e-10,1.58978553259417e-08,2
UNG,1.92342808347234e-10,1.68676501528645e-08,1
FAM162A,1.9411805496361e-10,1.7010656166224e-08,4
PHPT1,1.94484872650946e-10,1.70301199169554e-08,6
WFDC1,1.95834015670471e-10,1.7135508352294e-08,3
ENSGALG00000034305,1.9808599205362e-10,1.73196795684029e-08,2
TMEM70,1.99170124837167e-10,1.74015425494891e-08,4
DLD,2.01627603502175e-10,1.76031846248747e-08,4
WLS,2.05723660329227e-10,1.79474784743194e-08,3
SRP19,2.09048001131862e-10,1.82239870742614e-08,3
SOCS1,2.09348760549233e-10,1.82366974391162e-08,8
PSMD13,2.11919037873542e-10,1.84469440217514e-08,10
TTYH2,2.12517559106118e-10,1.84853709655808e-08,3
TIMM9,2.16411999431898e-10,1.88102176644597e-08,4
SELENOU,2.1794632765193e-10,1.8929598750617e-08,4
MCRIP2,2.19403717416355e-10,1.90421262426992e-08,4
ENSGALG00000053991,2.26295870930926e-10,1.96258253616037e-08,3
PTGDR,2.30854224625432e-10,2.00064118316298e-08,8
SMIM7,2.35272357151928e-10,2.03742952240623e-08,6
DNAJC2,2.3826562944862e-10,2.06183372061654e-08,6
BRD2,2.3925705860961e-10,2.06889181759991e-08,9
CERCAM,2.42291409158213e-10,2.09359202894373e-08,3
ELOVL1,2.48379317113745e-10,2.14462182237191e-08,3
PTRHD1,2.49626985748819e-10,2.15381456858268e-08,6
BASP1,2.50770071374973e-10,2.16209215063535e-08,3
TWIST1,2.50957699066134e-10,2.16212586612652e-08,3
CISD2,2.58753241055842e-10,2.22765756338551e-08,1
ELOC,2.65236943519653e-10,2.28180782524299e-08,6
HSPA4,2.70122813006424e-10,2.32214301590369e-08,2
LSM5,2.75661271587069e-10,2.36802528820763e-08,6
SMYD1,2.79150480508861e-10,2.39624970750013e-08,1
PPA2,2.80526046836371e-10,2.40630253310034e-08,3
RNF11,2.82150525166003e-10,2.41847428291108e-08,9
C9orf85,2.86021650808266e-10,2.44987160507127e-08,10
TSN,2.90470980601754e-10,2.48617216953005e-08,6
LGI2,2.91025425980251e-10,2.48910746680983e-08,1
SDHAF4,2.93116975136343e-10,2.50517562774263e-08,9
BNAS2,2.93673974027797e-10,2.50811468239463e-08,3
KARS,2.99612779031122e-10,2.55697931411714e-08,5
RWDD1,3.04490210822905e-10,2.59672163528918e-08,6
SLC25A12,3.05057756833094e-10,2.5996778973733e-08,4
ENSGALG00000045060,3.17532666826992e-10,2.70403006314946e-08,6
ENSGALG00000013155,3.26565441355342e-10,2.77894013803794e-08,1
TMCO1,3.27053273352362e-10,2.78108048730964e-08,6
KDM5B,3.33653105144549e-10,2.83515329227802e-08,2
PLOD1,3.35187211319976e-10,2.84613409491595e-08,6
ACTR3,3.37823324869646e-10,2.86644965738499e-08,3
TFAM,3.46096928893758e-10,2.93453590337182e-08,2
TATDN1,3.54584139827807e-10,3.00433396974828e-08,6
NAP1L4,3.54949847292119e-10,3.0052689293048e-08,6
NUCB2,3.56624285657858e-10,3.01727526601671e-08,3
BIRC5,3.61781937741057e-10,3.05871345278043e-08,6
NAA20,3.8062619722723e-10,3.21572355994923e-08,6
ENSGALG00000046534,3.82183396041569e-10,3.22656329753167e-08,1
COL12A1,3.83436171702556e-10,3.23481926009778e-08,3
ENSGALG00000016471,3.89330234717988e-10,3.28219108267292e-08,8
CISD1,3.90554699691847e-10,3.29015690799403e-08,4
LSM8,3.94269838999151e-10,3.31907856065301e-08,6
PDHB,3.96357058285446e-10,3.33426435712217e-08,4
TXN2,4.01829014506916e-10,3.3778814575614e-08,6
NDUFS1,4.03540090232468e-10,3.38984389765492e-08,4
ENSGALG00000053846,4.06124134322283e-10,3.40911720845553e-08,1
S100A4,4.14519973901406e-10,3.47711407534903e-08,3
NRIP3,4.22720747295102e-10,3.54337897415981e-08,2
LIMA1,4.27319513107705e-10,3.57937786895983e-08,3
ENSGALG00000030718,4.27794910606849e-10,3.58081134470032e-08,8
BRINP2,4.28852620082409e-10,3.58711349841618e-08,1
STX18,4.30200097767397e-10,3.59582872860361e-08,3
EIF4E,4.37989977619679e-10,3.6583422068764e-08,3
ERP29,4.38962644011553e-10,3.66386614074658e-08,3
MTPN,4.4994608039417e-10,3.75022154152263e-08,6
PLPP1,4.49674519842347e-10,3.75022154152263e-08,2
UBE2F,4.56320314867753e-10,3.80065798202402e-08,5
HOMER2,4.63072913348128e-10,3.85417222085259e-08,2
PDIA2,4.6414871945899e-10,3.86039606860966e-08,2
KAZALD1,4.75437800240286e-10,3.95149650740843e-08,3
PMPCB,4.77411443711162e-10,3.96509979847492e-08,6
MRPL16,4.79383532869804e-10,3.97867100285002e-08,2
ENSGALG00000017290,4.8930792750923e-10,4.05817718072006e-08,2
DPYSL2,5.11297226779561e-10,4.23756371001464e-08,3
GMDS,5.12752285075635e-10,4.24663245425955e-08,3
ENSGALG00000048179,5.15856246607882e-10,4.26933511460159e-08,5
COMMD7,5.40399724968665e-10,4.46931913774797e-08,3
CACNA1D,5.587779128291e-10,4.61482795443628e-08,2
BORCS8,5.58422863505825e-10,4.61482795443628e-08,2
STAU2,5.63949331677804e-10,4.65427144757135e-08,2
UBQLN4,5.72043745705741e-10,4.71776622082725e-08,10
WDR1,5.74442937661956e-10,4.73423525220802e-08,6
TPX2,5.86511950118052e-10,4.83031868130831e-08,6
PYGO2,5.90517523768597e-10,4.85990634858125e-08,5
POLR1C,5.95187454877077e-10,4.89491644498839e-08,6
CROT,5.97619509434821e-10,4.91148584376712e-08,3
ENSGALG00000012259,5.98429750198193e-10,4.91471267763799e-08,9
OGDH,6.02359495616156e-10,4.94353664209143e-08,4
SREK1IP1,6.03858851810912e-10,4.95079112054057e-08,9
BMP10,6.04084782196423e-10,4.95079112054057e-08,4
MOCS2,6.05272276743563e-10,4.95707126070357e-08,6
SNRNP27,6.06352967835733e-10,4.9624685734765e-08,6
NKX2-5,6.07254690976333e-10,4.96639470651587e-08,1
DRG1,6.20272389006971e-10,5.06933632104582e-08,2
CMTM7,6.21572571191109e-10,5.07643709225805e-08,1
MRPL17,6.22906060065986e-10,5.0821429460271e-08,2
DNAJC12,6.23134877031362e-10,5.0821429460271e-08,1
ALDH1L2,6.35679064941996e-10,5.18007959820891e-08,1
FANCL,6.36023456124235e-10,5.18007959820891e-08,2
ENSGALG00000002012,6.54712950520775e-10,5.32860817227026e-08,5
FKBP4,6.59745147402191e-10,5.36585362452131e-08,6
SPTSSA,6.68748056931179e-10,5.43532001653938e-08,6
CHCHD1,6.7012950744072e-10,5.44278906830677e-08,6
ADSL,6.85704160119371e-10,5.56544544536763e-08,1
NEGR1,6.89476586934745e-10,5.59220725480856e-08,2
BAG3,7.12515046963347e-10,5.77508754078842e-08,2
CRLF3,7.15314474319939e-10,5.79378728934386e-08,8
PRKAR1A,7.40257855014193e-10,5.99169593592803e-08,3
SCG3,7.44463490853775e-10,6.02159523024229e-08,2
GSTK1,7.71173791491719e-10,6.23335748442491e-08,4
GEM,7.8510686840616e-10,6.34162230768512e-08,3
ILK,7.89102339027181e-10,6.36952365221413e-08,8
SMOC1,7.96471333330828e-10,6.4245986967087e-08,2
HIBADH,8.01611887979448e-10,6.46163528351394e-08,4
GLRX3,8.11310352233363e-10,6.53376547612112e-08,6
RPN2,8.11670508582552e-10,6.53376547612112e-08,3
FHL3,8.19851297961804e-10,6.59510797729722e-08,3
VPS25,8.28933144347843e-10,6.66361007508387e-08,3
DNAJB5,8.30374435878412e-10,6.67063985070368e-08,1
ARCN1,8.31502866560641e-10,6.67514844792508e-08,3
AUH,8.37944380549516e-10,6.72227425623826e-08,2
CNOT11,8.38577429718157e-10,6.72277012616471e-08,6
SF3A2,8.4543949618876e-10,6.77316857774667e-08,9
SIK1,8.47135694925782e-10,6.78214069173667e-08,2
SF3A3,8.72092620340936e-10,6.97719862746923e-08,6
SMARCB1,8.75490346885499e-10,6.99962381107952e-08,9
DDX19B,8.98904506385634e-10,7.18194307794596e-08,6
ENSGALG00000039755,9.13034758909248e-10,7.28989000920647e-08,2
IDH1,9.3242225052137e-10,7.43963718055833e-08,3
SCAF11,9.35884925112873e-10,7.46220614429496e-08,2
OAZ2,9.53348289201017e-10,7.59630238230982e-08,1
KLHDC2,9.54425094512601e-10,7.5997370059771e-08,4
CA10,9.71021485440815e-10,7.72666019953181e-08,8
MRPS14,9.85884485160682e-10,7.83962816859734e-08,1
RSRC1,1.00364050403812e-09,7.97543296873456e-08,2
GJC1,1.01614927583427e-09,8.0693853640519e-08,1
DHRS7,1.03123221073531e-09,8.18363906334171e-08,2
SHTN1,1.04093722530507e-09,8.2550895109991e-08,2
SMCO4,1.04841080261764e-09,8.30875936799718e-08,9
RSL24D1,1.04943853607153e-09,8.31130741731854e-08,6
PSMB6,1.05133413086378e-09,8.320720675846e-08,6
WSB1,1.07562825313323e-09,8.50727394493145e-08,8
PSMC1,1.10519182694446e-09,8.73522537858154e-08,6
ENSGALG00000034354,1.10857878432569e-09,8.75611470992091e-08,3
ENSGALG00000028551,1.11743481134852e-09,8.82014452067622e-08,3
CCDC167,1.14336318191022e-09,9.01875372713715e-08,3
GUK1,1.17240284147613e-09,9.24162203098208e-08,9
COPS5,1.17319087777901e-09,9.2416438499363e-08,6
CPSF6,1.18496068512997e-09,9.3281151107614e-08,10
ENSGALG00000005257,1.1877078209821e-09,9.34349097993881e-08,1
GADD45B,1.19868115433519e-09,9.42351714356388e-08,4
LACTB2,1.20011489634919e-09,9.42849035162503e-08,2
SUMO3,1.2233836166331e-09,9.604885129866e-08,6
TINAG,1.23232424265041e-09,9.66862866565979e-08,2
VPS29,1.25941723716494e-09,9.87461310644618e-08,6
SYT11,1.27894983492638e-09,1.0021084528436e-07,9
CRHR2,1.29927180125833e-09,1.01735419490011e-07,2
WNT2B,1.30300270573258e-09,1.01959718838622e-07,8
DDRGK1,1.32006494624193e-09,1.03226201535498e-07,1
RNF122,1.33845734495708e-09,1.04594948721496e-07,1
PPP2R5A,1.35310751492312e-09,1.05669633623316e-07,1
CLTC,1.35558297920113e-09,1.05792751734939e-07,2
SMIM4,1.38557876283585e-09,1.08062031140704e-07,4
FEM1B,1.3892196282228e-09,1.08274231878318e-07,2
SEMA3F,1.39088041084534e-09,1.08331928428814e-07,2
MMD,1.4022896177579e-09,1.09148325000313e-07,3
CPN1,1.40825662242605e-09,1.09540324238598e-07,5
NOP56,1.41724343372118e-09,1.10166544188397e-07,9
ENSGALG00000052396,1.42897005339648e-09,1.11004770316833e-07,2
CENPK,1.44118494915801e-09,1.11863924535212e-07,6
THBS1,1.44193101903056e-09,1.11863924535212e-07,8
PECAM1,1.44747924757382e-09,1.12220376736009e-07,5
ENSGALG00000029375,1.46103107390161e-09,1.13196455182916e-07,4
SLC25A22,1.46224043984233e-09,1.13215620356996e-07,3
ST14,1.46445655602179e-09,1.13312657858165e-07,8
SERPINF1,1.48953294143439e-09,1.15177224190868e-07,3
DDX46,1.49286938366799e-09,1.15359417922989e-07,9
CALB2,1.49660461801204e-09,1.15572168444236e-07,1
CXCL13L2,1.53140877756641e-09,1.1818229959426e-07,1
ENSGALG00000048523,1.54176560407393e-09,1.18903589892339e-07,5
BNIP3L,1.54750234848677e-09,1.19267860212091e-07,8
CKAP2,1.54974100219363e-09,1.19362228137241e-07,6
DNAJC15,1.55789903200088e-09,1.19912089286163e-07,6
BBIP1,1.56488644265096e-09,1.20371187545227e-07,3
SLC35F4,1.58219548573868e-09,1.21623108265504e-07,2
P3H4,1.61223945305267e-09,1.23770896775511e-07,3
POLB,1.61119295682965e-09,1.23770896775511e-07,2
EIF3J,1.63251379081686e-09,1.25245648849874e-07,9
PDCD5,1.63764890537266e-09,1.25557762383005e-07,6
MTRF1,1.68197100691714e-09,1.2887196114499e-07,2
HADHA,1.70046265957069e-09,1.30204016104118e-07,4
ALOX5AP,1.70418923417515e-09,1.30404515487209e-07,2
DNAJB6,1.74389946927533e-09,1.3335643394085e-07,1
GNS,1.77858794359054e-09,1.35920752776107e-07,2
TMEM59,1.81866410819964e-09,1.38893206813953e-07,2
FGD3,1.88927784527948e-09,1.44192478205626e-07,3
TRAPPC2L,1.91172477848056e-09,1.45811101603765e-07,5
PLPBP,1.91322913067893e-09,1.45831330022269e-07,2
SLC25A39,1.94142468767922e-09,1.47884688907419e-07,6
UCHL3,1.95066984787218e-09,1.48492811243762e-07,6
RAB11B,1.95617178011531e-09,1.4881538205702e-07,5
DNAJC1,1.96040894628879e-09,1.4904138143859e-07,5
ENSGALG00000049780,1.98912886162361e-09,1.51127204526266e-07,10
ENSGALG00000006292,2.03698957701448e-09,1.54663650494371e-07,4
TTL,2.09319650501527e-09,1.58828835236059e-07,3
KDR,2.10747874707096e-09,1.59809515431782e-07,5
RAP1B,2.11013440054586e-09,1.59907859466686e-07,3
PSMD1,2.12294570811622e-09,1.60775186181102e-07,3
ACTR6,2.12822315326378e-09,1.61071208881298e-07,6
RAB2A,2.15771267519926e-09,1.63198126221417e-07,3
LSM14A,2.16687068288479e-09,1.63785529506459e-07,2
TCIM,2.20985318932776e-09,1.66927203215405e-07,3
ASF1A,2.22207852118572e-09,1.67743010928742e-07,6
G3BP2,2.24317475705504e-09,1.69227001237521e-07,5
SEC22B,2.25225382788352e-09,1.69803085889085e-07,3
HBZ,2.32576802261519e-09,1.7523324904777e-07,8
ENSGALG00000028466,2.32786212528424e-09,1.75278813295231e-07,3
ECI1,2.3497805923256e-09,1.76816061115557e-07,1
CPNE4,2.36478114867822e-09,1.77831118757397e-07,3
CYP26A1,2.38629338511487e-09,1.79334244512192e-07,8
ADD1,2.42030528951886e-09,1.81774224873195e-07,8
BRI3,2.44913089808563e-09,1.83821830686221e-07,2
UHRF1,2.45289910605351e-09,1.83987318240213e-07,6
ACTR2,2.46629194844417e-09,1.84874060763988e-07,3
INTS10,2.51736864687047e-09,1.88582670632984e-07,10
LAMTOR5,2.54518128794956e-09,1.90544899408661e-07,6
DCTN5,2.56373677842703e-09,1.91812037655222e-07,9
NFE2L2,2.57466692410446e-09,1.92507420045658e-07,2
GNL3,2.57658339108957e-09,1.92528396051508e-07,6
SMARCA2,2.58272470077259e-09,1.9274783939683e-07,3
EWSR1,2.58279575504616e-09,1.9274783939683e-07,10
HTRA2,2.63407673450899e-09,1.96373442562509e-07,10
CSDE1,2.63471555683736e-09,1.96373442562509e-07,9
KPNA2,2.650127228776e-09,1.97397107805461e-07,6
NOL7,2.65207966698711e-09,1.97417589078714e-07,9
ENSGALG00000047141,2.67230970685262e-09,1.98797746898618e-07,2
SOD3,2.68555089277811e-09,1.9965657648176e-07,2
MEOX1,2.72265787693016e-09,2.02287498054613e-07,3
